increases^ADP-ribosylation	aroclor 1242	DPP4	0.7279474932937622	
affects^binding	CF regimen	TMPRSS11A	0.6490722298622131
increases^methylation	Fluoxetine	CD9	0.6490435004234314
increases^methylation	1,1,4-tris(acetyloxy)-2-nonene	CD9	0.6490435004234314
increases^methylation	nefazodone	CD9	0.6490435004234314
affects^binding	glycidol	DPP4	0.6490389704704285
affects^binding	JW74 compound	TMPRSS4	0.649032711982727
affects^binding	1-pentyl-3-(1-naphthoyl)indole	TMPRSS4	0.649032711982727
affects^binding	gentiopicroside	TMPRSS4	0.649032711982727
affects^binding	staphylococcal delta toxin	TMPRSS4	0.649032711982727
affects^binding	Ochratoxins	TMPRSS4	0.649032711982727
affects^binding	Measles-Mumps-Rubella Vaccine	TMPRSS4	0.649032711982727
affects^binding	LQFM030	TMPRSS4	0.6490223407745361
affects^binding	androst-16-en-3-ol	TIPARP	0.6489965319633484
affects^binding	methylprednisolone aceponate	TIPARP	0.6489965319633484
affects^binding	Ro 41-1049	TMPRSS11A	0.6489852666854858
increases^methylation	Bromthymol Blue	CD9	0.648970901966095
increases^methylation	Dizocilpine Maleate	CD9	0.648970901966095
affects^binding	CF regimen	TIPARP	0.6489704251289368
affects^binding	LGK974	TIPARP	0.6489704251289368
affects^binding	poly(N-vinylpyrrolidine)	TMPRSS4	0.6489673852920532
increases^methylation	calcitonin gene-related peptide (8-37)	TIPARP	0.6489601731300354
increases^methylation	N-oleoylethanolamine	TIPARP	0.6489481329917908
affects^binding	benoxaprofen glucuronide	TMPRSS4	0.6489260792732239
affects^binding	demethoxyfumitremorgin C	TMPRSS4	0.6489260792732239
affects^binding	amlexanox	TMPRSS4	0.6488847732543945
increases^methylation	S 0859 compound	TIPARP	0.6488716006278992
increases^methylation	garcinol	TMPRSS4	0.6487754583358765
increases^methylation	titanium(IV) transferrin	TMPRSS4	0.6487754583358765
increases^methylation	metanicotine	TMPRSS2	0.6487168073654175
increases^methylation	phosphatidylethanolamine	TMPRSS2	0.6486760973930359
increases^methylation	hydroxyitraconazole	TMPRSS2	0.6486760973930359
increases^methylation	n-hexanal	TMPRSS4	0.6486588716506958
increases^methylation	2,6-diaminopyridine-3,5-bis(thiocyanate)	TMPRSS4	0.6486335396766663
increases^methylation	dimethyl maleate	TIPARP	0.6486298441886902
increases^methylation	himbacine	TIPARP	0.648597776889801
increases^methylation	insecticidal crystal protein, Bacillus Thuringiensis	TIPARP	0.648597776889801
increases^methylation	cruentaren A	TMPRSS2	0.6485542058944702
increases^methylation	5-carboxy-8-hydroxyquinoline	TMPRSS2	0.6485542058944702
increases^methylation	FPS-ZM1	TMPRSS2	0.6485542058944702
increases^methylation	Ferric Oxide, Saccharated	TMPRSS2	0.6485542058944702
increases^methylation	Linolenic Acids	TIPARP	0.6484977006912231
increases^methylation	acetyl-11-ketoboswellic acid	TIPARP	0.6484977006912231
increases^methylation	Teas, Herbal	TIPARP	0.6484977006912231
increases^methylation	benzoylacetone	TIPARP	0.6484977006912231
increases^methylation	SR 46349B	TIPARP	0.6484977006912231
increases^methylation	SB 290157	TIPARP	0.6484977006912231
increases^methylation	estragole	TMPRSS2	0.6484891772270203
increases^methylation	4-methylethcathinone	TIPARP	0.648459792137146
increases^methylation	Iron Compounds	TIPARP	0.648459792137146
increases^methylation	BMS 708163	TMPRSS4	0.6484436392784119
increases^methylation	cyclobenzaprine	TMPRSS4	0.6484436392784119
increases^methylation	huwentoxin IV, Selenocosmia huwena	TMPRSS4	0.6484436392784119
increases^methylation	6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide	TMPRSS4	0.6484436392784119
increases^methylation	LY 231617	TMPRSS4	0.6484436392784119
increases^methylation	bicuculline methiodide	TMPRSS4	0.6484436392784119
increases^methylation	hydroxyitraconazole	TIPARP	0.6484402418136597
increases^methylation	2-hydroxy-1-naphthylaldehyde isonicotinoyl hydrazone	TIPARP	0.6484402418136597
increases^methylation	Benzenesulfonates	TIPARP	0.6484402418136597
increases^methylation	Dehydroepiandrosterone	TMPRSS2	0.6484398245811462
increases^methylation	capryol propylene glycol monocaprylate	TMPRSS2	0.6483842134475708
increases^methylation	Alprenolol	TMPRSS2	0.6483834981918335
increases^methylation	Streptozocin	TMPRSS2	0.6483834981918335
increases^methylation	phenacyl bromide	TMPRSS2	0.6483464241027832
increases^methylation	3,5-diiodosalicylic acid	TMPRSS2	0.6483464241027832
increases^methylation	7-aminocephalosporanic acid	TMPRSS4	0.6483109593391418
increases^methylation	Amprolium	TMPRSS4	0.6482729315757751
increases^methylation	estragole	TIPARP	0.6482539176940918
increases^methylation	4-oxo-4-(3-pyridyl)butanoic acid	TIPARP	0.6482539176940918
increases^methylation	Dehydroepiandrosterone	TIPARP	0.648203432559967
increases^methylation	capryol propylene glycol monocaprylate	TMPRSS4	0.6481195688247681
increases^methylation	1,1,4-tris(acetyloxy)-2-nonene	TMPRSS4	0.6480385065078735
increases^methylation	incobotulinumtoxinA	TMPRSS4	0.6480385065078735
increases^methylation	chlorofluoroacetic acid	TMPRSS4	0.6480385065078735
increases^methylation	nefazodone	TMPRSS4	0.6480385065078735
increases^methylation	N-(4-cyano-benzo(b)thiophene-2-carbonyl)guanidine	TMPRSS4	0.6480133533477783
increases^methylation	Dizocilpine Maleate	TMPRSS4	0.6479625701904297
increases^mutagenesis	beta-hydroxyisovaleric acid	CD9	0.6443738341331482
increases^mutagenesis	bafilomycin A	CD9	0.6443738341331482
increases^mutagenesis	benzo(a)pyrene-7,8-dihydrodiol-9,10-epoxide-DNA	CD9	0.6442953944206238
increases^mutagenesis	8-chlorodeoxyadenosine	CD9	0.644289493560791
increases^mutagenesis	beta-hydroxyisovaleric acid	TMPRSS11A	0.6442740559577942
increases^mutagenesis	eltrombopag	CD9	0.6442660689353943
increases^mutagenesis	etafenone	CD9	0.6442660689353943
increases^mutagenesis	lycium barbarum polysaccharide	CD9	0.6442615985870361
increases^mutagenesis	Procarbazine	CD9	0.6442615985870361
increases^mutagenesis	alpha-hexachlorocyclohexane	CD9	0.6442615985870361
increases^mutagenesis	4-Quinolones	CD9	0.6442516446113586
increases^mutagenesis	Sphingomyelins	CD9	0.6442516446113586
increases^mutagenesis	L 750667	CD9	0.6442368626594543
increases^mutagenesis	lipopolysaccharide A	CD9	0.6442121267318726
increases^mutagenesis	allergovit	CD9	0.6442121267318726
increases^mutagenesis	methanesulfonyl fluoride	CD9	0.6442121267318726
increases^mutagenesis	benzo(a)pyrene-7,8-dihydrodiol-9,10-epoxide-DNA	TMPRSS11A	0.6441932916641235
increases^mutagenesis	8-chlorodeoxyadenosine	TMPRSS11A	0.6441872715950012
increases^mutagenesis	delta-aminolevulinic acid methyl ester	DPP4	0.6441771388053894
increases^mutagenesis	lipopolysaccharide A	DPP4	0.6441458463668823
increases^mutagenesis	methanesulfonyl fluoride	DPP4	0.6441458463668823
increases^mutagenesis	MCC-950	TIPARP	0.6441432237625122
increases^mutagenesis	MCC-950	TMPRSS11A	0.6441258192062378
increases^mutagenesis	4-hydroxyphenylbutazone	TIPARP	0.6441075801849365
increases^mutagenesis	Dihydroxyphenylalanine	TIPARP	0.6441075801849365
increases^mutagenesis	N,N-didesmethyl-4-hydroxytamoxifen	TIPARP	0.6441075801849365
increases^mutagenesis	fructose-6-phosphate	TMPRSS11A	0.6440727114677429
increases^mutagenesis	4-methylumbelliferyl sulfate	TMPRSS11A	0.6440727114677429
increases^mutagenesis	cetilistat	TMPRSS11A	0.6440727114677429
increases^mutagenesis	ST 1481	TMPRSS11A	0.6440727114677429
increases^mutagenesis	igmesine	TMPRSS11A	0.6440727114677429
increases^mutagenesis	Santowhite powder	DPP4	0.6440699696540833
increases^mutagenesis	2-propyl-4-pentenoic acid	DPP4	0.6440699696540833
increases^mutagenesis	4-cyclohexylmethoxy-5-nitrosopyrimidine-2,6-diamine	TMPRSS11A	0.64406818151474
increases^mutagenesis	Carnosine	TMPRSS11A	0.64406818151474
increases^mutagenesis	RPR 121056	TMPRSS11A	0.64406818151474
increases^mutagenesis	chlamydocin	DPP4	0.644066333770752
increases^mutagenesis	N(1)-methyl-4-pyridone-5-carboxamide	DPP4	0.644066333770752
increases^mutagenesis	genapol X 080	DPP4	0.644066333770752
increases^mutagenesis	xylometazoline	DPP4	0.644066333770752
increases^mutagenesis	zinc nitrate	DPP4	0.644066333770752
increases^mutagenesis	Benzyl Alcohols	DPP4	0.644066333770752
increases^mutagenesis	Anthocyanins	DPP4	0.644066333770752
increases^mutagenesis	SU 9516	DPP4	0.644066333770752
increases^mutagenesis	4,4-dimethylcholesta-8,14,24-trienol	DPP4	0.644066333770752
increases^mutagenesis	ethylene glycol monohexyl ether	TMPRSS11A	0.6440607309341431
increases^mutagenesis	methyl bensulfuron	TMPRSS11A	0.6440607309341431
increases^mutagenesis	1-palmitoyl-2-(5-oxovaleroyl)-sn-glycero-3-phosphorylcholine	TMPRSS11A	0.6440607309341431
increases^mutagenesis	3,4-Dihydroxyphenylacetic Acid	TMPRSS11A	0.6440607309341431
increases^mutagenesis	ginsenoside Rk1	TIPARP	0.6440320014953613
increases^mutagenesis	Razoxane	TIPARP	0.6440320014953613
increases^mutagenesis	acanthoic acid	TIPARP	0.6440320014953613
increases^mutagenesis	Tetraisopropylpyrophosphamide	TIPARP	0.6440320014953613
increases^mutagenesis	Aminorex	TIPARP	0.6440318822860718
increases^mutagenesis	2-chloro-N-(2,6-diethylphenyl)acetamide	TIPARP	0.6440318822860718
increases^mutagenesis	telcagepant	TIPARP	0.6440268158912659
increases^mutagenesis	Hydrocarbons, Chlorinated	TIPARP	0.6440268158912659
increases^mutagenesis	5-dihydrodeoxycorticosterone	TIPARP	0.6440268158912659
increases^mutagenesis	9-ethyl-6,6-dimethyl-8-(4-oxetan-3-ylpiperazin-1-yl)-11-oxo-6,11-dihydro-5H-benzo(b)carbazole-3-carbonitrile	TIPARP	0.6440173387527466
increases^mutagenesis	1,25-dihydroxy-26,27-dimethylcholecalciferol	TIPARP	0.6440173387527466
increases^mutagenesis	Bombesin	TIPARP	0.6440173387527466
increases^mutagenesis	Phospholipase A2 Inhibitors	TMPRSS11A	0.6440162062644958
increases^mutagenesis	bafilomycin A	TMPRSS4	0.644008219242096
increases^mutagenesis	muricholic acid	TIPARP	0.6440054774284363
increases^mutagenesis	cyclohexylisocyanate	TIPARP	0.6440054774284363
increases^mutagenesis	diapocynin	TMPRSS11A	0.643998384475708
increases^mutagenesis	9-ethyl-6,6-dimethyl-8-(4-oxetan-3-ylpiperazin-1-yl)-11-oxo-6,11-dihydro-5H-benzo(b)carbazole-3-carbonitrile	TMPRSS11A	0.643998384475708
increases^mutagenesis	Bombesin	TMPRSS11A	0.643998384475708
increases^mutagenesis	Vancomycin	DPP4	0.6439957022666931
increases^mutagenesis	indium tin oxide	DPP4	0.6439957022666931
increases^mutagenesis	chromic acid	DPP4	0.6439957022666931
increases^mutagenesis	muricholic acid	TMPRSS11A	0.6439874172210693
increases^mutagenesis	cyclohexylisocyanate	TMPRSS11A	0.6439874172210693
increases^mutagenesis	brinzolamide	TMPRSS4	0.643919050693512
increases^mutagenesis	fexofenadine	TMPRSS4	0.643919050693512
increases^mutagenesis	lycium barbarum polysaccharide	TMPRSS4	0.6438899636268616
increases^mutagenesis	alpha-hexachlorocyclohexane	TMPRSS4	0.6438899636268616
increases^mutagenesis	12-ketoendrin	TMPRSS4	0.6438899636268616
decreases^phosphorylation	ortho-Aminobenzoates	CD9	0.6438804864883423
decreases^phosphorylation	Albendazole	CD9	0.6438804864883423
increases^mutagenesis	2-methylharmine	TMPRSS11A	0.6438703536987305
decreases^phosphorylation	disodium hexachloroplatinate	DPP4	0.6438692212104797
increases^mutagenesis	Rhodamine 123	TMPRSS4	0.6438143849372864
decreases^phosphorylation	Lactosylceramides	TMPRSS11A	0.6438044905662537
decreases^phosphorylation	cirazoline	TMPRSS11A	0.6437996625900269
decreases^phosphorylation	fluorene	TMPRSS11A	0.6437996625900269
increases^mutagenesis	5-nitroso-8-quinolinol	TMPRSS4	0.6437995433807373
increases^mutagenesis	budlein A	TMPRSS4	0.6437995433807373
increases^mutagenesis	BV6 peptide	TMPRSS4	0.6437995433807373
increases^mutagenesis	Iodoacetates	TMPRSS4	0.6437995433807373
increases^mutagenesis	Cefadroxil	TMPRSS4	0.6437995433807373
increases^mutagenesis	11-hexadecenal	TMPRSS4	0.6437995433807373
increases^mutagenesis	desnitroimidacloprid	TMPRSS4	0.6437988877296448
increases^mutagenesis	2,6-di-tert-butyl-4-hydroperoxy-4-methyl-2,5-cyclohexadienone	TMPRSS4	0.6437988877296448
decreases^phosphorylation	dexchlorpheniramine	TIPARP	0.6437816619873047
decreases^phosphorylation	tyrphostin 25	CD9	0.6437740921974182
decreases^phosphorylation	5-7-oxo-zeaenol	CD9	0.6437740921974182
decreases^phosphorylation	aeroplysinin I	CD9	0.6437740921974182
decreases^phosphorylation	3-aminobenzamide	TMPRSS11A	0.6437715291976929
decreases^phosphorylation	YSNSG cyclopeptide	TMPRSS11A	0.6437647938728333
decreases^phosphorylation	4-fluorobenzoyl-TN-14003	TMPRSS11A	0.6437599658966064
decreases^phosphorylation	ortho-Aminobenzoates	TIPARP	0.6437556147575378
increases^mutagenesis	nickel hydroxide (II)	TMPRSS4	0.6437556147575378
decreases^phosphorylation	Tetrodotoxin	TIPARP	0.6437556147575378
decreases^phosphorylation	toosendanin	TIPARP	0.6437556147575378
decreases^phosphorylation	biphenyl-indanone A	DPP4	0.643754243850708
decreases^phosphorylation	Firemaster BP-6	DPP4	0.6437540650367737
decreases^phosphorylation	coronarin D	DPP4	0.6437540650367737
decreases^phosphorylation	Phenprocoumon	DPP4	0.6437540650367737
decreases^phosphorylation	GW 274150	DPP4	0.6437540650367737
decreases^phosphorylation	(1-(2,2-diphenyl-(1,3)dioxolan-4-yl)-ethyl)-dimethyl-amine	DPP4	0.6437540650367737
decreases^phosphorylation	surinabant	DPP4	0.6437540650367737
decreases^phosphorylation	deoxycalyciphylline B	DPP4	0.6437540650367737
decreases^phosphorylation	2-(8-quinolinoxy)propionic acid	DPP4	0.6437540650367737
increases^mutagenesis	Coal Tar	TMPRSS4	0.6437388062477112
decreases^phosphorylation	Ioxaglic Acid	DPP4	0.6437388062477112
decreases^phosphorylation	2-ethyl-4-(4-hydroxyphenyl)-5-(4-(2-piperidin-1-ylethoxy)phenyl)-2-imidazoline	CD9	0.643734335899353
decreases^phosphorylation	RU 58668	CD9	0.643734335899353
decreases^phosphorylation	OXT-328	CD9	0.643734335899353
decreases^phosphorylation	1,2-diacetylbenzene	CD9	0.643734335899353
decreases^phosphorylation	cholecystokinin pentapeptide	TMPRSS11A	0.6437274813652039
decreases^phosphorylation	robalzotan	TMPRSS11A	0.6437274813652039
decreases^phosphorylation	2,3-dibromopropyl-2,4,6-tribromophenyl ether	TMPRSS11A	0.6437274813652039
decreases^phosphorylation	acetaminophen glucuronide	TMPRSS11A	0.6437274813652039
decreases^phosphorylation	methyl triclosan	TMPRSS11A	0.6437274813652039
decreases^phosphorylation	Ethionine	TMPRSS11A	0.6437274813652039
decreases^phosphorylation	Dimethindene	TMPRSS11A	0.6437274813652039
decreases^phosphorylation	Codeine	CD9	0.6437257528305054
decreases^phosphorylation	N-(4-(2-((2-hydroxy-2-(3-pyridinyl)ethyl)amino)ethyl)phenyl)-4-(4-(4-(trifluoromethyl)phenyl)thiazol-2-yl)benzenesulfonamide	DPP4	0.6437239050865173
decreases^phosphorylation	4,5-Dihydro-1-(3-(trifluoromethyl)phenyl)-1H-pyrazol-3-amine	DPP4	0.6437140703201294
decreases^phosphorylation	OMDM-2 cpd	TMPRSS11A	0.6437132954597473
increases^mutagenesis	cupric acetate	TMPRSS2	0.6437113285064697
increases^mutagenesis	WeiJia	TMPRSS2	0.6437113285064697
decreases^phosphorylation	Escin	TIPARP	0.6437012553215027
decreases^phosphorylation	thionicotinamide adenine dinucleotide phosphate	TIPARP	0.6437012553215027
decreases^phosphorylation	4-nitrophenyl 2-propylmethylphosphonate	TMPRSS11A	0.643688440322876
decreases^phosphorylation	10-hydroxynortriptyline	TMPRSS11A	0.643688440322876
decreases^phosphorylation	Uridine Diphosphate N-Acetylglucosamine	CD9	0.6436823010444641
decreases^phosphorylation	Medazepam	CD9	0.6436823010444641
decreases^phosphorylation	indopan	CD9	0.6436823010444641
decreases^phosphorylation	Chlorides	CD9	0.6436823010444641
decreases^phosphorylation	doxifluridine	CD9	0.6436823010444641
decreases^phosphorylation	sauvagine	CD9	0.6436823010444641
decreases^phosphorylation	4-mercuribenzoate	CD9	0.6436823010444641
decreases^phosphorylation	5-(tetradecyloxy)-2-furancarboxylic acid	CD9	0.6436823010444641
decreases^phosphorylation	wulingsan	CD9	0.6436823010444641
decreases^phosphorylation	cyclosporin G	TMPRSS11A	0.6436820030212402
decreases^phosphorylation	7-(2-aminopyrimidin-5-yl)-1-((1-cyclopropyl-2,2,2-trifluoroethyl)amino)-5H-pyrido(4,3-b)indole-4-carboxamide	TMPRSS11A	0.6436820030212402
decreases^phosphorylation	netoglitazone	TMPRSS11A	0.6436820030212402
decreases^phosphorylation	Lactosylceramides	CD9	0.6436811089515686
decreases^phosphorylation	dexchlorpheniramine	TMPRSS4	0.6436723470687866
decreases^phosphorylation	Ibogaine	CD9	0.6436628699302673
decreases^phosphorylation	biphenyl-indanone A	CD9	0.6436628699302673
decreases^phosphorylation	Vaticanol B	DPP4	0.6436591744422913
decreases^phosphorylation	2-(thiocyanomethylthio)benzothiazole	TMPRSS11A	0.6436565518379211
decreases^phosphorylation	chrysamine G	DPP4	0.6436560153961182
decreases^phosphorylation	2,2-bis(hydroxymethyl)-1-azabicyclo(2,2,2,)octan-3-one	DPP4	0.6436560153961182
decreases^phosphorylation	10-hydroxynortriptyline	DPP4	0.6436560153961182
increases^mutagenesis	phenidone	TMPRSS2	0.643631637096405
increases^mutagenesis	Tamoxifen	TMPRSS2	0.643631637096405
decreases^phosphorylation	2-(thiocyanomethylthio)benzothiazole	DPP4	0.6436234712600708
decreases^phosphorylation	4,5-Dihydro-1-(3-(trifluoromethyl)phenyl)-1H-pyrazol-3-amine	CD9	0.6436218619346619
increases^mutagenesis	Cytidine Diphosphate Diglycerides	TMPRSS2	0.6436208486557007
increases^mutagenesis	Glyceraldehyde	TMPRSS2	0.6436208486557007
increases^mutagenesis	2-amino-4-phosphonobutyric acid	TMPRSS2	0.6436208486557007
increases^mutagenesis	isoangustone A	TMPRSS2	0.6436208486557007
increases^mutagenesis	pimaric acid	TMPRSS2	0.6436208486557007
increases^mutagenesis	sodium pentaborate	TMPRSS2	0.6436208486557007
increases^mutagenesis	Microcystins	TMPRSS2	0.6436208486557007
increases^mutagenesis	Maltose	TMPRSS2	0.6436208486557007
increases^mutagenesis	4-methylumbelliferyl sulfate	TMPRSS2	0.6436198353767395
increases^mutagenesis	enterotoxin A, Staphylococcal	TMPRSS2	0.6436198353767395
increases^mutagenesis	ST 1481	TMPRSS2	0.6436198353767395
increases^mutagenesis	igmesine	TMPRSS2	0.6436198353767395
decreases^phosphorylation	CGP 77675	TMPRSS11A	0.643614649772644
decreases^phosphorylation	2-ethyl-4-(4-hydroxyphenyl)-5-(4-(2-piperidin-1-ylethoxy)phenyl)-2-imidazoline	TIPARP	0.6436101198196411
decreases^phosphorylation	OXT-328	TIPARP	0.6436101198196411
decreases^phosphorylation	Codeine	TIPARP	0.6436017751693726
decreases^phosphorylation	Triglycerides	TIPARP	0.6435954570770264
decreases^phosphorylation	S-Nitrosothiols	TIPARP	0.6435954570770264
decreases^phosphorylation	7-ketolithocholic acid	TIPARP	0.6435954570770264
decreases^phosphorylation	2-methoxy-1,4-naphthoquinone	TIPARP	0.6435954570770264
decreases^phosphorylation	mofezolac	TIPARP	0.6435855031013489
